seed,time,task_id,task_node_id,current_node_id,assigned_to,rb_count,rb_indices
1,8.2,Task_10,UAV_0,UAV_0,vehicle_1,16,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
1,8.2,Task_17,vehicle_0,vehicle_0,RSU_1,16,32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
1,8.3,Task_21,UAV_0,UAV_0,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,8.8,Task_31,vehicle_4,vehicle_4,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,9.1,Task_32,vehicle_4,vehicle_4,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,9.6,Task_22,UAV_0,UAV_0,vehicle_1,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,9.6,Task_26,vehicle_0,vehicle_0,RSU_1,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,9.7,Task_27,vehicle_0,vehicle_0,RSU_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,10.6,Task_33,vehicle_4,vehicle_4,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,10.8,Task_28,vehicle_0,vehicle_0,RSU_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,10.9,Task_34,vehicle_4,vehicle_4,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,11.1,Task_24,UAV_1,UAV_1,UAV_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,11.1,Task_29,vehicle_0,vehicle_0,RSU_1,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,12.0,Task_38,vehicle_6,vehicle_6,vehicle_5,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,12.1,Task_36,vehicle_5,vehicle_5,vehicle_6,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,12.2,Task_25,UAV_1,UAV_1,UAV_0,8,0 1 2 3 4 5 6 7
1,12.2,Task_23,UAV_0,UAV_0,UAV_1,8,8 9 10 11 12 13 14 15
1,12.2,Task_30,vehicle_0,vehicle_0,RSU_1,8,16 17 18 19 20 21 22 23
1,12.2,Task_35,vehicle_4,vehicle_4,vehicle_1,8,24 25 26 27 28 29 30 31
1,12.2,Task_39,vehicle_6,vehicle_6,vehicle_5,8,32 33 34 35 36 37 38 39
1,12.2,Task_37,vehicle_5,vehicle_5,vehicle_6,8,40 41 42 43 44 45 46 47
1,12.7,Task_53,vehicle_6,vehicle_6,vehicle_5,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,13.4,Task_46,vehicle_0,vehicle_0,RSU_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,13.5,Task_49,vehicle_4,vehicle_4,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,13.6,Task_40,UAV_0,UAV_0,UAV_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,13.9,Task_43,UAV_1,UAV_1,vehicle_11,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,14.3,Task_47,vehicle_0,vehicle_0,RSU_1,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,14.3,Task_50,vehicle_4,vehicle_4,vehicle_1,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,14.8,Task_41,UAV_0,UAV_0,UAV_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,16.1,Task_44,UAV_1,UAV_1,vehicle_11,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,16.2,Task_45,UAV_1,UAV_1,vehicle_11,7,0 1 2 3 4 5 6
1,16.2,Task_42,UAV_0,UAV_0,UAV_1,7,7 8 9 10 11 12 13
1,16.2,Task_48,vehicle_0,vehicle_0,RSU_1,7,14 15 16 17 18 19 20
1,16.2,Task_51,vehicle_4,vehicle_4,vehicle_1,7,21 22 23 24 25 26 27
1,16.2,Task_54,vehicle_6,vehicle_6,vehicle_11,7,28 29 30 31 32 33 34
1,16.2,Task_52,vehicle_5,vehicle_5,vehicle_2,7,35 36 37 38 39 40 41
1,16.2,Task_55,vehicle_9,vehicle_9,UAV_0,7,42 43 44 45 46 47 48
1,16.3,Task_75,vehicle_6,vehicle_6,vehicle_11,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,16.3,Task_78,vehicle_15,vehicle_15,RSU_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,16.6,Task_79,vehicle_15,vehicle_15,RSU_2,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,16.6,Task_80,vehicle_15,vehicle_15,RSU_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,16.7,Task_70,vehicle_5,vehicle_5,vehicle_2,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,16.7,Task_81,vehicle_15,vehicle_15,RSU_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,17.3,Task_64,UAV_1,UAV_1,vehicle_21,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,17.4,Task_69,vehicle_4,vehicle_4,vehicle_1,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,17.4,Task_71,vehicle_5,vehicle_5,vehicle_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,17.5,Task_63,UAV_0,UAV_0,UAV_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,17.7,Task_83,vehicle_16,vehicle_16,vehicle_3,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,18.4,Task_88,vehicle_18,vehicle_18,RSU_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,18.8,Task_65,UAV_1,UAV_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.0,Task_72,vehicle_5,vehicle_5,vehicle_2,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,19.0,Task_77,vehicle_9,vehicle_9,UAV_0,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.2,Task_76,vehicle_6,vehicle_6,vehicle_11,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.3,Task_89,vehicle_18,vehicle_18,RSU_1,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,19.3,Task_91,vehicle_19,vehicle_19,RSU_3,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.4,Task_86,vehicle_17,vehicle_17,vehicle_24,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.5,Task_84,vehicle_16,vehicle_16,vehicle_3,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.6,Task_90,vehicle_18,vehicle_18,RSU_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.7,Task_73,vehicle_5,vehicle_5,vehicle_2,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,19.7,Task_85,vehicle_16,vehicle_16,vehicle_3,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.8,Task_66,UAV_1,UAV_1,UAV_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,19.8,Task_82,vehicle_15,vehicle_15,RSU_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,19.9,Task_67,UAV_1,UAV_1,UAV_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
1,19.9,Task_68,vehicle_0,vehicle_0,RSU_1,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
1,20.0,Task_74,vehicle_5,vehicle_5,vehicle_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
