seed,time,task_id,task_node_id,assigned_to,assigned_node_type,allocated_cpu,num_tasks_on_node
0,12.3,Task_64,vehicle_8,vehicle_1,vehicle,2.0,1
0,12.3,Task_43,UAV_1,vehicle_11,vehicle,1.0,2
0,12.3,Task_110,vehicle_13,vehicle_11,vehicle,1.0,2
0,12.3,Task_67,vehicle_9,vehicle_7,vehicle,2.0,1
0,12.3,Task_48,vehicle_2,vehicle_12,vehicle,2.0,1
0,12.3,Task_55,vehicle_4,vehicle_14,vehicle,2.0,1
0,12.4,Task_46,vehicle_1,RSU_1,rsu,2.0,1
0,12.4,Task_64,vehicle_8,vehicle_1,vehicle,1.0,2
0,12.4,Task_93,vehicle_8,vehicle_1,vehicle,1.0,2
0,12.4,Task_43,UAV_1,vehicle_11,vehicle,1.0,2
0,12.4,Task_110,vehicle_13,vehicle_11,vehicle,1.0,2
0,12.4,Task_67,vehicle_9,vehicle_7,vehicle,2.0,1
0,12.4,Task_48,vehicle_2,vehicle_12,vehicle,2.0,1
0,12.4,Task_55,vehicle_4,vehicle_14,vehicle,2.0,1
0,12.5,Task_70,UAV_0,RSU_3,rsu,2.0,1
0,12.5,Task_89,vehicle_6,vehicle_2,vehicle,2.0,1
0,12.5,Task_64,vehicle_8,vehicle_1,vehicle,1.0,2
0,12.5,Task_93,vehicle_8,vehicle_1,vehicle,1.0,2
0,12.5,Task_43,UAV_1,vehicle_11,vehicle,1.0,2
0,12.5,Task_110,vehicle_13,vehicle_11,vehicle,1.0,2
0,12.5,Task_67,vehicle_9,vehicle_7,vehicle,2.0,1
0,12.5,Task_48,vehicle_2,vehicle_12,vehicle,2.0,1
0,12.6,Task_70,UAV_0,RSU_3,rsu,3.0,1
0,12.6,Task_86,vehicle_5,RSU_0,rsu,3.0,1
0,12.6,Task_89,vehicle_6,vehicle_2,vehicle,3.0,1
0,12.6,Task_93,vehicle_8,vehicle_1,vehicle,3.0,1
0,12.6,Task_43,UAV_1,vehicle_11,vehicle,1.5,2
0,12.6,Task_110,vehicle_13,vehicle_11,vehicle,1.5,2
0,12.6,Task_9,UAV_0,UAV_0,uav,3.0,1
0,12.7,Task_70,UAV_0,RSU_3,rsu,2.0,1
0,12.7,Task_93,vehicle_8,vehicle_1,vehicle,2.0,1
0,12.7,Task_43,UAV_1,vehicle_11,vehicle,1.0,2
0,12.7,Task_110,vehicle_13,vehicle_11,vehicle,1.0,2
0,12.8,Task_116,vehicle_15,vehicle_12,vehicle,2.0,1
0,12.9,Task_116,vehicle_15,vehicle_12,vehicle,2.0,1
0,13.0,Task_98,vehicle_9,vehicle_7,vehicle,2.0,1
0,13.0,Task_116,vehicle_15,vehicle_12,vehicle,2.0,1
0,13.1,Task_98,vehicle_9,vehicle_7,vehicle,2.0,1
0,13.1,Task_81,vehicle_4,vehicle_14,vehicle,2.0,1
0,13.2,Task_98,vehicle_9,vehicle_7,vehicle,2.0,1
0,13.2,Task_81,vehicle_4,vehicle_14,vehicle,1.0,2
0,13.2,Task_82,vehicle_4,vehicle_14,vehicle,1.0,2
0,13.3,Task_81,vehicle_4,vehicle_14,vehicle,1.0,2
0,13.3,Task_82,vehicle_4,vehicle_14,vehicle,1.0,2
0,13.3,Task_107,vehicle_12,vehicle_15,vehicle,2.0,1
0,13.4,Task_82,vehicle_4,vehicle_14,vehicle,2.0,1
0,13.4,Task_107,vehicle_12,vehicle_15,vehicle,2.0,1
0,13.5,Task_83,vehicle_4,vehicle_14,vehicle,2.0,1
0,13.5,Task_107,vehicle_12,vehicle_15,vehicle,2.0,1
0,13.6,Task_87,vehicle_5,RSU_0,rsu,2.0,1
0,13.6,Task_111,vehicle_13,vehicle_11,vehicle,2.0,1
0,13.6,Task_83,vehicle_4,vehicle_14,vehicle,2.0,1
0,13.7,Task_87,vehicle_5,RSU_0,rsu,2.0,1
0,13.7,Task_94,vehicle_8,vehicle_1,vehicle,2.0,1
0,13.7,Task_111,vehicle_13,vehicle_11,vehicle,2.0,1
0,13.8,Task_94,vehicle_8,vehicle_1,vehicle,2.0,1
0,13.9,Task_94,vehicle_8,vehicle_1,vehicle,2.0,1
0,14.0,Task_112,vehicle_13,vehicle_11,vehicle,2.0,1
0,14.1,Task_78,vehicle_3,RSU_2,rsu,2.0,1
0,14.1,Task_112,vehicle_13,vehicle_11,vehicle,2.0,1
0,14.2,Task_78,vehicle_3,RSU_2,rsu,2.0,1
0,14.2,Task_90,vehicle_6,vehicle_2,vehicle,1.0,2
0,14.2,Task_108,vehicle_12,vehicle_2,vehicle,1.0,2
0,14.2,Task_112,vehicle_13,vehicle_11,vehicle,2.0,1
0,14.3,Task_90,vehicle_6,vehicle_2,vehicle,1.0,2
0,14.3,Task_108,vehicle_12,vehicle_2,vehicle,1.0,2
0,14.3,Task_112,vehicle_13,vehicle_11,vehicle,2.0,1
0,14.4,Task_90,vehicle_6,vehicle_2,vehicle,1.0,2
0,14.4,Task_108,vehicle_12,vehicle_2,vehicle,1.0,2
0,14.5,Task_90,vehicle_6,vehicle_2,vehicle,2.0,1
0,14.5,Task_84,vehicle_4,vehicle_14,vehicle,2.0,1
0,14.6,Task_84,vehicle_4,vehicle_14,vehicle,2.0,1
0,14.7,Task_71,UAV_0,RSU_3,rsu,2.0,1
0,14.7,Task_99,vehicle_9,vehicle_18,vehicle,2.0,1
0,14.7,Task_105,vehicle_11,vehicle_20,vehicle,2.0,1
0,14.8,Task_71,UAV_0,RSU_3,rsu,2.0,1
0,14.8,Task_79,vehicle_3,RSU_2,rsu,2.0,1
0,14.8,Task_99,vehicle_9,vehicle_18,vehicle,2.0,1
0,14.8,Task_105,vehicle_11,vehicle_20,vehicle,2.0,1
0,14.9,Task_79,vehicle_3,RSU_2,rsu,2.0,1
0,14.9,Task_105,vehicle_11,vehicle_20,vehicle,2.0,1
0,15.0,Task_113,vehicle_13,vehicle_21,vehicle,2.0,1
0,15.1,Task_113,vehicle_13,vehicle_21,vehicle,2.0,1
0,15.2,Task_100,vehicle_9,vehicle_18,vehicle,2.0,1
0,15.2,Task_113,vehicle_13,vehicle_21,vehicle,1.0,2
0,15.2,Task_114,vehicle_13,vehicle_21,vehicle,1.0,2
0,15.3,Task_100,vehicle_9,vehicle_18,vehicle,2.0,1
0,15.3,Task_114,vehicle_13,vehicle_21,vehicle,2.0,1
0,15.4,Task_95,vehicle_8,vehicle_21,vehicle,2.0,1
0,15.5,Task_95,vehicle_8,vehicle_21,vehicle,2.0,1
0,15.6,Task_91,vehicle_6,vehicle_23,vehicle,2.0,1
0,15.7,Task_91,vehicle_6,vehicle_23,vehicle,2.0,1
0,15.8,Task_96,vehicle_8,vehicle_21,vehicle,2.0,1
0,15.8,Task_91,vehicle_6,vehicle_23,vehicle,2.0,1
0,15.9,Task_96,vehicle_8,vehicle_21,vehicle,2.0,1
0,15.9,Task_91,vehicle_6,vehicle_23,vehicle,2.0,1
0,16.0,Task_76,vehicle_2,vehicle_12,vehicle,2.0,1
0,16.0,Task_73,UAV_1,vehicle_20,vehicle,2.0,1
0,16.0,Task_96,vehicle_8,vehicle_21,vehicle,2.0,1
0,16.1,Task_76,vehicle_2,vehicle_12,vehicle,2.0,1
0,16.1,Task_73,UAV_1,vehicle_20,vehicle,2.0,1
0,16.2,Task_80,vehicle_3,RSU_2,rsu,2.0,1
0,16.2,Task_88,vehicle_5,RSU_0,rsu,2.0,1
0,16.2,Task_117,vehicle_15,vehicle_2,vehicle,1.0,2
0,16.2,Task_109,vehicle_12,vehicle_2,vehicle,1.0,2
0,16.2,Task_76,vehicle_2,vehicle_12,vehicle,1.0,2
0,16.2,Task_77,vehicle_2,vehicle_12,vehicle,1.0,2
0,16.2,Task_85,vehicle_4,vehicle_14,vehicle,2.0,1
0,16.2,Task_101,vehicle_9,vehicle_18,vehicle,2.0,1
0,16.2,Task_73,UAV_1,vehicle_20,vehicle,0.6666666666666666,3
0,16.2,Task_74,UAV_1,vehicle_20,vehicle,0.6666666666666666,3
0,16.2,Task_106,vehicle_11,vehicle_20,vehicle,0.6666666666666666,3
0,16.2,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,16.2,Task_97,vehicle_8,vehicle_21,vehicle,0.6666666666666666,3
0,16.2,Task_115,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.2,Task_92,vehicle_6,vehicle_23,vehicle,2.0,1
0,16.3,Task_72,UAV_0,RSU_3,rsu,2.0,1
0,16.3,Task_80,vehicle_3,RSU_2,rsu,2.0,1
0,16.3,Task_88,vehicle_5,RSU_0,rsu,2.0,1
0,16.3,Task_117,vehicle_15,vehicle_2,vehicle,1.0,2
0,16.3,Task_109,vehicle_12,vehicle_2,vehicle,1.0,2
0,16.3,Task_76,vehicle_2,vehicle_12,vehicle,1.0,2
0,16.3,Task_77,vehicle_2,vehicle_12,vehicle,1.0,2
0,16.3,Task_85,vehicle_4,vehicle_14,vehicle,2.0,1
0,16.3,Task_101,vehicle_9,vehicle_18,vehicle,2.0,1
0,16.3,Task_73,UAV_1,vehicle_20,vehicle,0.6666666666666666,3
0,16.3,Task_74,UAV_1,vehicle_20,vehicle,0.6666666666666666,3
0,16.3,Task_106,vehicle_11,vehicle_20,vehicle,0.6666666666666666,3
0,16.3,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,16.3,Task_97,vehicle_8,vehicle_21,vehicle,0.6666666666666666,3
0,16.3,Task_115,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.3,Task_92,vehicle_6,vehicle_23,vehicle,2.0,1
0,16.4,Task_72,UAV_0,RSU_3,rsu,2.0,1
0,16.4,Task_80,vehicle_3,RSU_2,rsu,2.0,1
0,16.4,Task_34,UAV_1,UAV_1,uav,2.0,1
0,16.4,Task_117,vehicle_15,vehicle_2,vehicle,1.0,2
0,16.4,Task_109,vehicle_12,vehicle_2,vehicle,1.0,2
0,16.4,Task_76,vehicle_2,vehicle_12,vehicle,1.0,2
0,16.4,Task_77,vehicle_2,vehicle_12,vehicle,1.0,2
0,16.4,Task_85,vehicle_4,vehicle_14,vehicle,2.0,1
0,16.4,Task_74,UAV_1,vehicle_20,vehicle,1.0,2
0,16.4,Task_106,vehicle_11,vehicle_20,vehicle,1.0,2
0,16.4,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,16.4,Task_97,vehicle_8,vehicle_21,vehicle,0.6666666666666666,3
0,16.4,Task_115,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.5,Task_72,UAV_0,RSU_3,rsu,2.0,1
0,16.5,Task_80,vehicle_3,RSU_2,rsu,2.0,1
0,16.5,Task_117,vehicle_15,vehicle_2,vehicle,1.0,2
0,16.5,Task_109,vehicle_12,vehicle_2,vehicle,1.0,2
0,16.5,Task_153,vehicle_21,vehicle_1,vehicle,2.0,1
0,16.5,Task_77,vehicle_2,vehicle_12,vehicle,2.0,1
0,16.5,Task_85,vehicle_4,vehicle_14,vehicle,2.0,1
0,16.5,Task_137,vehicle_9,vehicle_18,vehicle,2.0,1
0,16.5,Task_74,UAV_1,vehicle_20,vehicle,1.0,2
0,16.5,Task_106,vehicle_11,vehicle_20,vehicle,1.0,2
0,16.5,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,16.5,Task_97,vehicle_8,vehicle_21,vehicle,0.6666666666666666,3
0,16.5,Task_115,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.6,Task_117,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,16.6,Task_109,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,16.6,Task_143,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,16.6,Task_153,vehicle_21,vehicle_1,vehicle,2.0,1
0,16.6,Task_120,UAV_1,vehicle_12,vehicle,2.0,1
0,16.6,Task_137,vehicle_9,vehicle_18,vehicle,2.0,1
0,16.6,Task_106,vehicle_11,vehicle_20,vehicle,2.0,1
0,16.6,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,16.6,Task_97,vehicle_8,vehicle_21,vehicle,0.6666666666666666,3
0,16.6,Task_146,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.7,Task_117,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,16.7,Task_109,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,16.7,Task_143,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,16.7,Task_120,UAV_1,vehicle_12,vehicle,2.0,1
0,16.7,Task_137,vehicle_9,vehicle_18,vehicle,2.0,1
0,16.7,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,16.7,Task_146,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.7,Task_147,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.8,Task_109,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,16.8,Task_143,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,16.8,Task_149,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,16.8,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,16.8,Task_146,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.8,Task_147,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.9,Task_143,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,16.9,Task_149,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,16.9,Task_150,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,16.9,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,16.9,Task_146,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,16.9,Task_147,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,17.0,Task_143,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,17.0,Task_149,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,17.0,Task_150,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,17.0,Task_75,vehicle_1,vehicle_21,vehicle,0.6666666666666666,3
0,17.0,Task_146,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,17.0,Task_147,vehicle_13,vehicle_21,vehicle,0.6666666666666666,3
0,17.1,Task_143,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,17.1,Task_149,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,17.1,Task_150,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,17.1,Task_146,vehicle_13,vehicle_21,vehicle,1.0,2
0,17.1,Task_147,vehicle_13,vehicle_21,vehicle,1.0,2
0,17.2,Task_143,vehicle_12,vehicle_2,vehicle,0.6666666666666666,3
0,17.2,Task_149,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,17.2,Task_150,vehicle_15,vehicle_2,vehicle,0.6666666666666666,3
0,17.2,Task_155,vehicle_19,vehicle_7,vehicle,2.0,1
0,17.2,Task_146,vehicle_13,vehicle_21,vehicle,1.0,2
0,17.2,Task_147,vehicle_13,vehicle_21,vehicle,1.0,2
0,17.3,Task_143,vehicle_12,vehicle_2,vehicle,1.0,2
0,17.3,Task_150,vehicle_15,vehicle_2,vehicle,1.0,2
0,17.3,Task_155,vehicle_19,vehicle_7,vehicle,2.0,1
0,17.3,Task_147,vehicle_13,vehicle_21,vehicle,2.0,1
0,17.4,Task_150,vehicle_15,vehicle_2,vehicle,2.0,1
0,17.4,Task_155,vehicle_19,vehicle_7,vehicle,2.0,1
0,17.4,Task_123,vehicle_2,vehicle_12,vehicle,2.0,1
0,17.4,Task_151,vehicle_18,vehicle_17,vehicle,2.0,1
0,17.5,Task_150,vehicle_15,vehicle_2,vehicle,1.0,2
0,17.5,Task_144,vehicle_12,vehicle_2,vehicle,1.0,2
0,17.5,Task_123,vehicle_2,vehicle_12,vehicle,2.0,1
0,17.5,Task_151,vehicle_18,vehicle_17,vehicle,2.0,1
0,17.6,Task_144,vehicle_12,vehicle_2,vehicle,2.0,1
0,17.6,Task_123,vehicle_2,vehicle_12,vehicle,2.0,1
0,17.7,Task_126,vehicle_3,RSU_2,rsu,2.0,1
0,17.7,Task_131,vehicle_5,RSU_0,rsu,2.0,1
0,17.7,Task_144,vehicle_12,vehicle_2,vehicle,2.0,1
0,17.8,Task_126,vehicle_3,RSU_2,rsu,10.0,1
0,17.8,Task_131,vehicle_5,RSU_0,rsu,10.0,1
0,17.9,Task_135,vehicle_6,vehicle_23,vehicle,2.0,1
0,18.0,Task_138,vehicle_9,RSU_3,rsu,2.0,1
0,18.0,Task_127,vehicle_3,RSU_2,rsu,2.0,1
0,18.0,Task_135,vehicle_6,vehicle_23,vehicle,2.0,1
0,18.1,Task_138,vehicle_9,RSU_3,rsu,2.0,1
0,18.1,Task_127,vehicle_3,RSU_2,rsu,2.0,1
0,18.1,Task_156,vehicle_19,vehicle_7,vehicle,2.0,1
0,18.1,Task_132,vehicle_5,vehicle_25,vehicle,2.0,1
0,18.2,Task_156,vehicle_19,vehicle_7,vehicle,2.0,1
0,18.2,Task_121,UAV_1,vehicle_17,vehicle,2.0,1
0,18.2,Task_132,vehicle_5,vehicle_25,vehicle,2.0,1
0,18.2,Task_128,vehicle_3,vehicle_27,vehicle,2.0,1
0,18.3,Task_121,UAV_1,vehicle_17,vehicle,2.0,1
0,18.3,Task_128,vehicle_3,vehicle_27,vehicle,1.0,2
0,18.3,Task_129,vehicle_3,vehicle_27,vehicle,1.0,2
0,18.4,Task_121,UAV_1,vehicle_17,vehicle,2.0,1
0,18.4,Task_129,vehicle_3,vehicle_27,vehicle,2.0,1
0,18.5,Task_129,vehicle_3,vehicle_27,vehicle,2.0,1
0,18.6,Task_130,vehicle_4,vehicle_14,vehicle,2.0,1
0,18.6,Task_136,vehicle_6,vehicle_23,vehicle,2.0,1
0,18.6,Task_129,vehicle_3,vehicle_27,vehicle,2.0,1
0,18.7,Task_130,vehicle_4,vehicle_14,vehicle,2.0,1
0,18.7,Task_136,vehicle_6,vehicle_23,vehicle,2.0,1
0,18.8,Task_122,vehicle_1,vehicle_21,vehicle,2.0,1
0,18.8,Task_136,vehicle_6,vehicle_23,vehicle,2.0,1
0,18.8,Task_133,vehicle_5,vehicle_25,vehicle,2.0,1
0,18.9,Task_122,vehicle_1,vehicle_21,vehicle,2.0,1
0,18.9,Task_136,vehicle_6,vehicle_23,vehicle,2.0,1
0,18.9,Task_133,vehicle_5,vehicle_25,vehicle,2.0,1
0,19.0,Task_157,vehicle_19,vehicle_7,vehicle,2.0,1
0,19.0,Task_122,vehicle_1,vehicle_21,vehicle,2.0,1
0,19.1,Task_157,vehicle_19,vehicle_7,vehicle,2.0,1
0,19.2,Task_157,vehicle_19,vehicle_7,vehicle,2.0,1
0,19.4,Task_154,vehicle_21,vehicle_1,vehicle,2.0,1
0,19.4,Task_158,vehicle_19,vehicle_7,vehicle,2.0,1
0,19.5,Task_154,vehicle_21,vehicle_1,vehicle,2.0,1
0,19.5,Task_158,vehicle_19,vehicle_7,vehicle,2.0,1
0,19.5,Task_134,vehicle_5,vehicle_25,vehicle,2.0,1
0,19.6,Task_148,vehicle_13,vehicle_21,vehicle,2.0,1
0,19.6,Task_134,vehicle_5,vehicle_25,vehicle,2.0,1
0,19.7,Task_145,vehicle_12,vehicle_2,vehicle,2.0,1
0,19.7,Task_148,vehicle_13,vehicle_21,vehicle,2.0,1
0,19.8,Task_145,vehicle_12,vehicle_2,vehicle,2.0,1
0,19.8,Task_148,vehicle_13,vehicle_21,vehicle,2.0,1
0,19.9,Task_152,vehicle_20,vehicle_11,vehicle,2.0,1
0,20.0,Task_152,vehicle_20,vehicle_11,vehicle,2.0,1
0,20.0,Task_124,vehicle_2,vehicle_15,vehicle,2.0,1
