seed,time,task_id,task_node_id,current_node_id,assigned_to,rb_count,rb_indices
0,6.4,Task_18,UAV_1,UAV_1,vehicle_4,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,7.7,Task_24,vehicle_2,vehicle_2,UAV_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,7.9,Task_28,vehicle_3,vehicle_3,RSU_2,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,7.9,Task_25,vehicle_2,vehicle_2,UAV_1,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,8.0,Task_29,vehicle_3,vehicle_3,RSU_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,8.1,Task_14,UAV_0,UAV_0,RSU_3,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,8.2,Task_15,UAV_0,UAV_0,RSU_3,7,0 1 2 3 4 5 6
0,8.2,Task_19,UAV_1,UAV_1,vehicle_4,7,7 8 9 10 11 12 13
0,8.2,Task_32,vehicle_4,vehicle_4,vehicle_5,7,14 15 16 17 18 19 20
0,8.2,Task_30,vehicle_3,vehicle_3,RSU_2,7,21 22 23 24 25 26 27
0,8.2,Task_23,vehicle_1,vehicle_1,RSU_1,7,28 29 30 31 32 33 34
0,8.2,Task_26,vehicle_2,vehicle_2,UAV_1,7,35 36 37 38 39 40 41
0,8.2,Task_33,vehicle_5,vehicle_5,RSU_0,7,42 43 44 45 46 47 48
0,8.4,Task_44,vehicle_1,vehicle_1,RSU_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,8.5,Task_42,UAV_1,UAV_1,vehicle_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,8.7,Task_51,vehicle_4,vehicle_4,vehicle_5,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,9.1,Task_62,vehicle_8,vehicle_8,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,9.5,Task_63,vehicle_8,vehicle_8,vehicle_11,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,9.7,Task_52,vehicle_4,vehicle_4,vehicle_5,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,10.1,Task_56,vehicle_5,vehicle_5,RSU_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,10.1,Task_59,vehicle_6,vehicle_6,RSU_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,10.2,Task_40,UAV_0,UAV_0,RSU_3,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,10.3,Task_53,vehicle_4,vehicle_4,vehicle_5,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,10.4,Task_65,vehicle_9,vehicle_9,vehicle_7,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,10.7,Task_54,vehicle_4,vehicle_4,vehicle_5,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,11.2,Task_45,vehicle_1,vehicle_1,RSU_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,11.3,Task_66,vehicle_9,vehicle_9,vehicle_7,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,11.4,Task_57,vehicle_5,vehicle_5,RSU_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,11.4,Task_60,vehicle_6,vehicle_6,RSU_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,11.5,Task_47,vehicle_2,vehicle_2,vehicle_12,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,12.0,Task_49,vehicle_3,vehicle_3,RSU_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,12.2,Task_41,UAV_0,UAV_0,RSU_3,5,0 1 2 3 4
0,12.2,Task_43,UAV_1,UAV_1,vehicle_11,5,5 6 7 8 9
0,12.2,Task_55,vehicle_4,vehicle_4,vehicle_14,5,10 11 12 13 14
0,12.2,Task_50,vehicle_3,vehicle_3,RSU_2,5,15 16 17 18 19
0,12.2,Task_46,vehicle_1,vehicle_1,RSU_1,5,20 21 22 23 24
0,12.2,Task_48,vehicle_2,vehicle_2,vehicle_12,5,25 26 27 28 29
0,12.2,Task_58,vehicle_5,vehicle_5,RSU_0,5,30 31 32 33 34
0,12.2,Task_64,vehicle_8,vehicle_8,vehicle_1,5,35 36 37 38 39
0,12.2,Task_61,vehicle_6,vehicle_6,vehicle_2,5,40 41 42 43 44
0,12.2,Task_67,vehicle_9,vehicle_9,vehicle_7,5,45 46 47 48 49
0,12.3,Task_110,vehicle_13,vehicle_13,vehicle_11,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,12.4,Task_93,vehicle_8,vehicle_8,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,12.5,Task_70,UAV_0,UAV_0,RSU_3,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,12.5,Task_89,vehicle_6,vehicle_6,vehicle_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,12.6,Task_86,vehicle_5,vehicle_5,RSU_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,12.8,Task_116,vehicle_15,vehicle_15,vehicle_12,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,13.0,Task_98,vehicle_9,vehicle_9,vehicle_7,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,13.1,Task_81,vehicle_4,vehicle_4,vehicle_14,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,13.2,Task_82,vehicle_4,vehicle_4,vehicle_14,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,13.3,Task_107,vehicle_12,vehicle_12,vehicle_15,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,13.5,Task_83,vehicle_4,vehicle_4,vehicle_14,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,13.6,Task_87,vehicle_5,vehicle_5,RSU_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,13.6,Task_111,vehicle_13,vehicle_13,vehicle_11,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,13.7,Task_94,vehicle_8,vehicle_8,vehicle_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,14.0,Task_112,vehicle_13,vehicle_13,vehicle_11,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,14.1,Task_78,vehicle_3,vehicle_3,RSU_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,14.2,Task_90,vehicle_6,vehicle_6,vehicle_2,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,14.2,Task_108,vehicle_12,vehicle_12,vehicle_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,14.5,Task_84,vehicle_4,vehicle_4,vehicle_14,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,14.7,Task_71,UAV_0,UAV_0,RSU_3,16,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
0,14.7,Task_99,vehicle_9,vehicle_9,vehicle_18,16,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
0,14.7,Task_105,vehicle_11,vehicle_11,vehicle_20,16,32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
0,14.8,Task_79,vehicle_3,vehicle_3,RSU_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,15.0,Task_113,vehicle_13,vehicle_13,vehicle_21,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,15.2,Task_100,vehicle_9,vehicle_9,vehicle_18,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,15.2,Task_114,vehicle_13,vehicle_13,vehicle_21,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,15.4,Task_95,vehicle_8,vehicle_8,vehicle_21,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,15.6,Task_91,vehicle_6,vehicle_6,vehicle_23,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,15.8,Task_96,vehicle_8,vehicle_8,vehicle_21,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,16.0,Task_73,UAV_1,UAV_1,vehicle_20,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,16.0,Task_76,vehicle_2,vehicle_2,vehicle_12,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,16.2,Task_74,UAV_1,UAV_1,vehicle_20,3,0 1 2
0,16.2,Task_85,vehicle_4,vehicle_4,vehicle_14,3,3 4 5
0,16.2,Task_80,vehicle_3,vehicle_3,RSU_2,3,6 7 8
0,16.2,Task_75,vehicle_1,vehicle_1,vehicle_21,3,9 10 11
0,16.2,Task_77,vehicle_2,vehicle_2,vehicle_12,3,12 13 14
0,16.2,Task_88,vehicle_5,vehicle_5,RSU_0,3,15 16 17
0,16.2,Task_97,vehicle_8,vehicle_8,vehicle_21,3,18 19 20
0,16.2,Task_92,vehicle_6,vehicle_6,vehicle_23,3,21 22 23
0,16.2,Task_101,vehicle_9,vehicle_9,vehicle_18,3,24 25 26
0,16.2,Task_115,vehicle_13,vehicle_13,vehicle_21,3,27 28 29
0,16.2,Task_117,vehicle_15,vehicle_15,vehicle_2,3,30 31 32
0,16.2,Task_109,vehicle_12,vehicle_12,vehicle_2,3,33 34 35
0,16.2,Task_106,vehicle_11,vehicle_11,vehicle_20,3,36 37 38
0,16.3,Task_72,UAV_0,UAV_0,RSU_3,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,16.3,Task_146,vehicle_13,vehicle_13,vehicle_21,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,16.5,Task_137,vehicle_9,vehicle_9,vehicle_18,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,16.5,Task_153,vehicle_21,vehicle_21,vehicle_1,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,16.6,Task_120,UAV_1,UAV_1,vehicle_12,16,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
0,16.6,Task_147,vehicle_13,vehicle_13,vehicle_21,16,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
0,16.6,Task_143,vehicle_12,vehicle_12,vehicle_2,16,32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
0,16.7,Task_149,vehicle_15,vehicle_15,vehicle_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,16.9,Task_150,vehicle_15,vehicle_15,vehicle_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,17.2,Task_155,vehicle_19,vehicle_19,vehicle_7,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,17.4,Task_123,vehicle_2,vehicle_2,vehicle_12,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,17.4,Task_151,vehicle_18,vehicle_18,vehicle_17,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,17.5,Task_144,vehicle_12,vehicle_12,vehicle_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,17.7,Task_126,vehicle_3,vehicle_3,RSU_2,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,17.7,Task_131,vehicle_5,vehicle_5,RSU_0,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,17.9,Task_135,vehicle_6,vehicle_6,vehicle_23,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,18.0,Task_127,vehicle_3,vehicle_3,RSU_2,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,18.0,Task_138,vehicle_9,vehicle_9,RSU_3,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,18.1,Task_132,vehicle_5,vehicle_5,vehicle_25,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,18.1,Task_156,vehicle_19,vehicle_19,vehicle_7,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,18.2,Task_121,UAV_1,UAV_1,vehicle_17,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,18.2,Task_128,vehicle_3,vehicle_3,vehicle_27,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,18.3,Task_129,vehicle_3,vehicle_3,vehicle_27,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,18.6,Task_130,vehicle_4,vehicle_4,vehicle_14,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,18.6,Task_136,vehicle_6,vehicle_6,vehicle_23,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,18.8,Task_122,vehicle_1,vehicle_1,vehicle_21,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,18.8,Task_133,vehicle_5,vehicle_5,vehicle_25,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,19.0,Task_157,vehicle_19,vehicle_19,vehicle_7,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,19.4,Task_154,vehicle_21,vehicle_21,vehicle_1,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
0,19.4,Task_158,vehicle_19,vehicle_19,vehicle_7,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,19.5,Task_134,vehicle_5,vehicle_5,vehicle_25,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,19.6,Task_148,vehicle_13,vehicle_13,vehicle_21,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,19.7,Task_145,vehicle_12,vehicle_12,vehicle_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,19.9,Task_152,vehicle_20,vehicle_20,vehicle_11,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
0,20.0,Task_124,vehicle_2,vehicle_2,vehicle_15,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
