seed,time,num_vehicle,num_uav,num_rsu,num_cloud,num_all_tasks,num_done_tasks,num_failed_tasks,success_ratio,v2u_avg_rate,v2i_avg_rate,u2i_avg_rate
0,0.1,1,2,4,1,0,0,0,0.0,0.0,0.0,0.0
0,0.2,1,2,4,1,0,0,0,0.0,0.0,0.0,0.0
0,0.3,1,2,4,1,2,0,0,0.0,0.0,0.0,0.0
0,0.4,1,2,4,1,2,1,0,1.0,0.0,0.0,162.33685605335515
0,0.5,2,2,4,1,2,1,0,1.0,0.0,0.0,129.86948484268413
0,0.6,2,2,4,1,2,1,0,1.0,0.0,0.0,108.22457070223678
0,0.7,2,2,4,1,3,1,0,1.0,0.0,0.0,92.76391774477439
0,0.8,2,2,4,1,3,2,0,1.0,0.0,0.0,181.03531406047796
0,0.9,2,2,4,1,3,2,0,1.0,0.0,0.0,160.9202791648693
0,1.0,2,2,4,1,3,2,0,1.0,0.0,0.0,144.82825124838237
0,1.1,2,2,4,1,3,2,0,1.0,0.0,0.0,131.66204658943852
0,1.2,2,2,4,1,3,2,1,0.6666666666666666,0.0,0.0,120.69020937365195
0,1.3,2,2,4,1,3,2,1,0.6666666666666666,0.0,0.0,111.40634711414026
0,1.4,3,2,4,1,3,2,1,0.6666666666666666,0.0,0.0,103.44875089170166
0,1.5,3,2,4,1,3,2,1,0.6666666666666666,0.0,0.0,96.55216749892155
0,1.6,4,2,4,1,4,2,1,0.6666666666666666,0.0,0.0,90.51765703023895
0,1.7,4,2,4,1,5,2,1,0.6666666666666666,0.0,0.0,85.19308896963665
0,1.8,4,2,4,1,5,3,1,0.75,0.0,0.0,133.30386224458334
0,1.9,4,2,4,1,5,3,1,0.75,0.0,0.0,126.28786949486843
0,2.0,4,2,4,1,5,3,1,0.75,0.0,0.0,119.97347602012502
0,2.1,4,2,4,1,5,3,1,0.75,0.0,0.0,114.26045335250002
0,2.2,4,2,4,1,5,3,1,0.75,0.0,0.0,109.06679638193184
0,2.3,5,2,4,1,5,3,1,0.75,0.0,0.0,104.32476175663045
0,2.4,5,2,4,1,5,3,1,0.75,0.0,0.0,99.9778966834375
0,2.5,5,2,4,1,5,3,2,0.6,0.0,0.0,95.9787808161
0,2.6,5,2,4,1,5,3,2,0.6,0.0,0.0,92.28728924625
0,2.7,5,2,4,1,5,3,2,0.6,0.0,0.0,88.8692414963889
0,2.8,5,2,4,1,5,3,2,0.6,0.0,0.0,85.695340014375
0,2.9,5,2,4,1,5,3,2,0.6,0.0,0.0,82.74032828974137
0,3.0,5,2,4,1,5,3,2,0.6,0.0,0.0,79.98231734675
0,3.1,5,2,4,1,5,3,2,0.6,0.0,0.0,77.40224259362903
0,3.2,5,2,4,1,5,3,2,0.6,0.0,0.0,74.98342251257812
0,3.3,5,2,4,1,5,3,2,0.6,0.0,0.0,72.71119758795454
0,3.4,5,2,4,1,5,3,2,0.6,0.0,0.0,70.5726329530147
0,3.5,5,2,4,1,5,3,2,0.6,0.0,0.0,68.5562720115
0,3.6,5,2,4,1,5,3,2,0.6,0.0,0.0,66.65193112229166
0,3.7,6,2,4,1,5,3,2,0.6,0.0,0.0,64.85052757844593
0,3.8,6,2,4,1,6,3,2,0.6,0.0,0.0,63.1439347474342
0,3.9,6,2,4,1,6,4,2,0.6666666666666666,0.0,0.0,84.132375229658
0,4.0,6,2,4,1,6,4,2,0.6666666666666666,0.0,0.0,82.02906584891655
0,4.1,6,2,4,1,6,4,2,0.6666666666666666,0.0,0.0,80.02835692577226
0,4.2,6,2,4,1,6,4,2,0.6666666666666666,0.0,0.0,78.12291985611101
0,4.3,7,2,4,1,7,4,2,0.6666666666666666,0.0,0.0,76.30610776643402
0,4.4,7,2,4,1,7,4,2,0.6666666666666666,18.3791775668121,0.0,74.57187804446961
0,4.5,7,2,4,1,7,5,2,0.7142857142857143,17.97075139866072,0.0,72.91472519903697
0,4.6,7,2,4,1,8,5,2,0.7142857142857143,17.580082889994184,0.0,71.32962247731878
0,4.7,8,2,4,1,8,6,2,0.75,17.2060385731858,19.202783290752066,69.81197093524817
0,4.8,8,2,4,1,10,6,2,0.75,16.84757943624443,18.802725305528067,68.35755487409718
0,4.9,8,2,4,1,10,7,2,0.7777777777777778,16.50375128448434,32.46426695067696,66.96250273380947
0,5.0,8,2,4,1,10,7,2,0.7777777777777778,16.173676258794654,31.81498161166342,65.62325267913329
0,5.1,8,2,4,1,10,7,2,0.7777777777777778,15.856545351759467,31.19115844280728,64.33652223444442
0,5.2,8,2,4,1,10,7,2,0.7777777777777778,15.551611787302555,30.591328472753293,63.09928142224356
0,5.3,8,2,4,1,11,7,2,0.7777777777777778,15.25818514980628,30.014133595908895,61.90872894257859
0,5.4,8,2,4,1,11,7,2,0.7777777777777778,14.97562616555061,29.458316307095767,60.76227099919751
0,5.5,8,2,4,1,11,7,2,0.7777777777777778,14.70334205344969,28.922710556057663,59.657502435575736
0,5.6,8,2,4,1,11,7,2,0.7777777777777778,14.440782373923804,28.40623358184235,58.59218989208332
0,5.7,8,2,4,1,12,7,3,0.7,14.18743531473216,27.90787860672231,57.56425673608186
0,5.8,8,2,4,1,13,8,3,0.7272727272727273,13.942824361029881,40.857139772039964,56.571769550977
0,5.9,8,2,4,1,14,8,3,0.7272727272727273,13.706505304063272,40.16464587759861,55.61292599926553
0,6.0,8,2,4,1,14,8,3,0.7272727272727273,13.478063548995552,39.49523511297197,54.68604389927778
0,6.1,9,2,4,1,15,8,3,0.7272727272727273,13.257111687536609,38.84777224226751,53.7895513763388
0,6.2,9,2,4,1,15,8,4,0.6666666666666666,13.043287305479568,50.122223861704974,52.92197796704301
0,6.3,9,2,4,1,16,8,4,0.6666666666666666,12.836250999043385,49.32663300675728,52.08194657074074
0,6.4,9,2,4,1,16,9,4,0.6923076923076923,12.635684577183333,48.555904366026695,51.26816615557292
0,6.5,9,2,4,1,16,10,4,0.7142857142857143,12.441289429842051,47.80889045270321,50.47942513779488
0,6.6,9,2,4,1,16,11,4,0.7333333333333333,12.252785044541413,47.08451332463195,49.714585362979804
0,6.7,9,2,4,1,16,12,4,0.75,12.069907655816916,46.381759394413564,48.97257662621892
0,6.8,9,2,4,1,16,12,4,0.75,11.89240901381961,45.6996746974369,48.252391675833344
0,6.9,9,2,4,1,16,12,4,0.75,11.720055259996137,45.03736057138709,47.55308165154591
0,7.0,9,2,4,1,16,12,4,0.75,11.55262589913905,44.39396970608156,46.87375191366668
0,7.1,10,2,4,1,16,12,4,0.75,11.389912858306106,43.76870252712267,46.2135582247418
0,7.2,10,2,4,1,16,12,4,0.75,11.231719624162965,43.16080388091263,45.57170324939816
0,7.3,10,2,4,1,16,12,4,0.75,11.077860451229226,42.56955999213301,44.94743334187216
0,7.4,10,2,4,1,16,12,4,0.75,10.928159634320723,41.994295667915,44.34003559400903
0,7.5,10,2,4,1,16,12,4,0.75,10.782450839196448,41.43437172567613,43.74883511942224
0,7.6,10,2,4,1,17,12,4,0.75,10.640576486049126,40.889182624022496,43.17319255206142
0,7.7,10,2,4,1,17,12,4,0.75,17.46210951936477,40.358154278255974,42.612501739696995
0,7.8,10,2,4,1,19,12,4,0.75,17.238236320398553,39.840742043919356,42.06618761482908
0,7.9,10,2,4,1,20,13,4,0.7647058823529411,21.750715994937316,44.22888312379763,41.5337042272996
0,8.0,10,2,4,1,21,14,4,0.7777777777777778,21.478832045000598,55.30751490736803,41.01453292445836
0,8.1,10,2,4,1,29,17,4,0.8095238095238095,21.21366127901294,54.62470608135114,50.355650196020285
0,8.2,11,2,4,1,29,24,4,0.8571428571428571,21.82782661405946,57.08142401369326,51.2354534599859
0,8.3,11,2,4,1,30,24,4,0.8571428571428571,21.56484075123947,56.39369601352828,50.618158839986066
0,8.4,11,2,4,1,31,25,4,0.8620689655172413,21.308116456581857,64.79981980355211,50.01556171093862
0,8.5,11,2,4,1,31,25,4,0.8620689655172413,21.057432733563246,64.03746898233385,49.42714333786875
0,8.6,11,2,4,1,32,26,4,0.8666666666666667,20.812578864568327,63.29284724998113,48.85240911300981
0,8.7,11,2,4,1,32,26,4,0.8666666666666667,20.573353820148,62.56534325860204,48.29088716918211
0,8.8,11,2,4,1,32,27,4,0.8709677419354839,20.339565708555412,61.8543734488452,47.74212708771414
0,8.9,11,2,4,1,32,27,4,0.8709677419354839,20.11103126239187,61.15938048874582,47.20569869347016
0,9.0,11,2,4,1,33,27,5,0.84375,19.887575359476404,60.47983181664864,46.68119093020938
0,9.1,11,2,4,1,33,27,5,0.84375,19.669030575306333,59.815218280201954,46.16821081009719
0,9.2,12,2,4,1,33,27,5,0.84375,19.455236764705177,59.1650528641128,45.66638243172657
0,9.3,12,2,4,1,33,28,5,0.8484848484848485,19.246040670461035,58.52886949998256,45.17534606149295
0,9.4,12,2,4,1,34,28,5,0.8484848484848485,19.041295556945492,57.90622195211041,44.69475727360473
0,9.5,12,2,4,1,34,28,5,0.8484848484848485,18.840860866872383,57.296682773667136,44.22428614440889
0,9.6,12,2,4,1,35,28,5,0.8484848484848485,18.64460189950913,56.699842328108105,43.7636164970713
0,9.7,12,2,4,1,35,29,5,0.8529411764705882,18.452389508792542,56.1153078711173,43.31244519297778
0,9.8,12,2,4,1,35,28,6,0.8235294117647058,18.26409981992731,55.542702688758965,42.870481466518825
0,9.9,13,2,4,1,35,28,6,0.8235294117647058,18.07961396316037,54.98166528786241,42.43744630019035
0,10.0,13,2,4,1,37,29,6,0.8285714285714286,17.898817823528766,54.43184863498379,42.01307183718845
1,0.1,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,0.2,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,0.3,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,0.4,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,0.5,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,0.6,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,0.7,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,0.8,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,0.9,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,1.0,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,1.1,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,1.2,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,1.3,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,1.4,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,1.5,0,2,4,1,0,0,0,0.0,0.0,0.0,0.0
1,1.6,0,2,4,1,1,0,0,0.0,0.0,0.0,0.0
1,1.7,0,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,1.8,0,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,1.9,0,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.0,1,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.1,1,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.2,1,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.3,2,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.4,2,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.5,2,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.6,2,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.7,2,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.8,2,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,2.9,2,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,3.0,2,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,3.1,3,2,4,1,1,1,0,1.0,0.0,0.0,0.0
1,3.2,3,2,4,1,2,1,0,1.0,0.0,0.0,0.0
1,3.3,3,2,4,1,2,1,0,1.0,0.0,0.0,0.0
1,3.4,3,2,4,1,2,2,0,1.0,0.0,0.0,0.0
1,3.5,3,2,4,1,2,2,0,1.0,0.0,0.0,0.0
1,3.6,3,2,4,1,2,2,0,1.0,0.0,0.0,0.0
1,3.7,3,2,4,1,2,2,0,1.0,0.0,0.0,0.0
1,3.8,3,2,4,1,2,2,0,1.0,0.0,0.0,0.0
1,3.9,3,2,4,1,3,2,0,1.0,0.0,0.0,0.0
1,4.0,4,2,4,1,3,3,0,1.0,0.0,0.0,18.728863539522553
1,4.1,4,2,4,1,3,3,0,1.0,0.0,0.0,18.272061989778102
1,4.2,4,2,4,1,3,3,0,1.0,0.0,0.0,17.837012894783385
1,4.3,4,2,4,1,4,3,0,1.0,0.0,0.0,17.422198641416333
1,4.4,4,2,4,1,4,3,0,1.0,0.0,0.0,17.026239581384143
1,4.5,4,2,4,1,4,3,0,1.0,0.0,0.0,16.647878701797833
1,4.6,4,2,4,1,5,4,0,1.0,0.0,0.0,16.28596829523701
1,4.7,4,2,4,1,5,5,0,1.0,0.0,20.040064370258527,15.939458331508565
1,4.8,5,2,4,1,5,5,0,1.0,0.0,19.622563029211477,15.60738628293547
1,4.9,5,2,4,1,5,5,0,1.0,0.0,19.22210255922757,15.288868195528625
1,5.0,5,2,4,1,5,5,0,1.0,0.0,18.83766050804302,14.983090831618053
1,5.1,6,2,4,1,5,5,0,1.0,0.0,18.46829461572845,14.689304736880446
1,5.2,6,2,4,1,6,5,0,1.0,0.0,18.113135103887522,14.406818107325053
1,5.3,6,2,4,1,6,6,0,1.0,0.0,31.555623764490928,14.134991350583071
1,5.4,6,2,4,1,6,6,0,1.0,0.0,30.9712603614448,13.873232251498202
1,5.5,6,2,4,1,7,6,0,1.0,0.0,30.40814653669126,13.620991665107326
1,5.6,6,2,4,1,7,6,0,1.0,0.0,29.86514391996463,13.377759671087553
1,5.7,6,2,4,1,8,6,0,1.0,0.0,29.34119402663192,13.143062132998297
1,5.8,6,2,4,1,8,7,0,1.0,0.0,28.835311371000337,12.916457613463844
1,5.9,6,2,4,1,8,7,0,1.0,0.0,28.346577279966436,12.697534603066153
1,6.0,6,2,4,1,8,8,0,1.0,0.0,27.87413432530033,12.485909026348384
1,6.1,6,2,4,1,8,8,0,1.0,0.0,27.417181303574093,12.28122199312956
1,6.2,6,2,4,1,8,8,0,1.0,0.0,26.974968701903546,12.083137767433922
1,6.3,6,2,4,1,8,8,0,1.0,0.0,26.546794595524126,11.891341929855606
1,6.4,6,2,4,1,8,8,0,1.0,0.0,26.132000929969063,11.705539712201613
1,6.5,6,2,4,1,8,8,0,1.0,0.0,25.72997014643108,11.525454485860049
