path,module,size_bytes,sha256,imported_by_count,current_imported_by_count,test_file_count,proposed_action,proposed_target,rollback_path
code/tests/test_analyze_r5_module_confirmation.py,tests.test_analyze_r5_module_confirmation,2687,d46b71b92842b0d3324a1ff009e4cb785c1e344f975be1f9654243c15677d437,0,0,0,keep_in_place_logical_archive,,code/tests/test_analyze_r5_module_confirmation.py
code/tests/test_analyze_r5_multi_seed.py,tests.test_analyze_r5_multi_seed,4158,c4f88ee9d1eef563fe30c02359a663fcd6b7227cd3cdfd00f81b547c627d2d2a,0,0,0,keep_in_place_logical_archive,,code/tests/test_analyze_r5_multi_seed.py
code/tests/test_analyze_r6_10k_gate.py,tests.test_analyze_r6_10k_gate,1278,742da2d1b07a283f6b35787826f9a7da9f667b38ff889329769d91210edefb00,0,0,0,keep_in_place_logical_archive,,code/tests/test_analyze_r6_10k_gate.py
code/tests/test_launch_r6_gpu_training_matrix.py,tests.test_launch_r6_gpu_training_matrix,2573,b63e3fde8a1397d7103ef0f2d70c52432f644c6ea2436ba771d0570867812242,0,0,0,keep_in_place_logical_archive,,code/tests/test_launch_r6_gpu_training_matrix.py
code/tests/test_r3_checkpoint.py,tests.test_r3_checkpoint,3249,bce171079c0dd424b9f58930948f685372aa9500b03fb1f63a51756de8836799,0,0,0,keep_in_place_logical_archive,,code/tests/test_r3_checkpoint.py
code/tests/test_r3_objective.py,tests.test_r3_objective,4081,99dfc596f428c2152a31eb50d8e1b19bde76c4090432fce115b7000606cb210c,0,0,0,keep_in_place_logical_archive,,code/tests/test_r3_objective.py
code/tests/test_r3_preflight_data.py,tests.test_r3_preflight_data,13401,4c5284ef1202e0af8adc39b396a58d70fa1ec37e3a74e1bee3a785bebcdd70ab,0,0,0,keep_in_place_logical_archive,,code/tests/test_r3_preflight_data.py
code/tests/test_r3_world_model.py,tests.test_r3_world_model,9110,44366cf89da39351c362d3c3941361fe878842f6de943441806c2d6cd37c5f3d,0,0,0,keep_in_place_logical_archive,,code/tests/test_r3_world_model.py
code/tests/test_r4_checkpoint.py,tests.test_r4_checkpoint,4165,f70b0122d49a0706e5158d81a9a800f8c27670247ea318cc1d2ea277360cd07e,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_checkpoint.py
code/tests/test_r4_coupling_candidates.py,tests.test_r4_coupling_candidates,2995,51a84dcfaff3c0682c6faf1f67362f89803b9bd042a8011ef4f36ff67c93d06d,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_coupling_candidates.py
code/tests/test_r4_dag_candidate.py,tests.test_r4_dag_candidate,3612,77cd509d87e4285df230bb8952caa06a060d8b7c2e2860c26a0d8b4eb0c37aea,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_dag_candidate.py
code/tests/test_r4_gpu_screening.py,tests.test_r4_gpu_screening,6526,32a59a536ad699856d28efe8c253d2358a2bb73409b1378b6cb21f0b16b9f877,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_gpu_screening.py
code/tests/test_r4_graph_candidates.py,tests.test_r4_graph_candidates,6030,cc8f7609b292f6bba8f3269d2fda7ba4967e2430d81c578fd36edc086f8a3048,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_graph_candidates.py
code/tests/test_r4_module_registry.py,tests.test_r4_module_registry,4413,e2254e6de2cc7112f13ea71f50d56805460be21dacc004ddedc013b30420e8e0,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_module_registry.py
code/tests/test_r4_objective.py,tests.test_r4_objective,2276,fb232edae44af872273df3d5da9772d6e5af1428f7dfd34bdfd88075e5e28e75,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_objective.py
code/tests/test_r4_output_heads.py,tests.test_r4_output_heads,6202,204336a1349bd2f3996c64fe15f539cd5252089cc99c4a8ec10f396c644897f5,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_output_heads.py
code/tests/test_r4_presence_candidate.py,tests.test_r4_presence_candidate,2788,92ac81cbcfcfe0ae1e01b05e4e03e12b0a1cb3ab8dc7857d1c68be0ac3f7e4af,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_presence_candidate.py
code/tests/test_r4_rssm.py,tests.test_r4_rssm,3882,8edda2400ddd20962c289b8722c1802b8112172569126bea71b16476c2910a0d,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_rssm.py
code/tests/test_r4_world_model.py,tests.test_r4_world_model,5827,588c6ea9a7fa478d93c0e19d2d716e7fbac786d528bc05f61e7d9c60456e48fd,0,0,0,keep_in_place_logical_archive,,code/tests/test_r4_world_model.py
code/tests/test_r5_checkpoint.py,tests.test_r5_checkpoint,5308,92895207558163b5d63ce50d567b13cb4b24148378600a2a6d8b80f8c8b39323,0,0,0,keep_in_place_logical_archive,,code/tests/test_r5_checkpoint.py
code/tests/test_r5_confirmation_analysis.py,tests.test_r5_confirmation_analysis,10599,81d89e1adff7bfed47be7cfbb105c23574d653fd8062222aecc50a2a2a9185d0,0,0,0,keep_in_place_logical_archive,,code/tests/test_r5_confirmation_analysis.py
code/tests/test_r5_confirmation_checkpoint.py,tests.test_r5_confirmation_checkpoint,3004,c678bce64cbe51d2df57fb1cf34e6c909f461181beca24cfd5076646545b26b4,0,0,0,keep_in_place_logical_archive,,code/tests/test_r5_confirmation_checkpoint.py
code/tests/test_r5_legacy_control.py,tests.test_r5_legacy_control,2753,4dbc072c19d20f8cf86cbea6bf1fd679eb3e0a6e8cd807c18d18400d491d1dc1,0,0,0,keep_in_place_logical_archive,,code/tests/test_r5_legacy_control.py
code/tests/test_r5_module_confirmation.py,tests.test_r5_module_confirmation,3552,61172712ae16435696210058758a26d276f98d0abb0cf47e7ad943bcf52d1c30,0,0,0,keep_in_place_logical_archive,,code/tests/test_r5_module_confirmation.py
code/tests/test_r5_multi_seed_analysis.py,tests.test_r5_multi_seed_analysis,7344,20d170e5e78eecbd5b4e789a8817657a50bc6746a3926aadc38a8bd4179c472a,0,0,0,keep_in_place_logical_archive,,code/tests/test_r5_multi_seed_analysis.py
code/tests/test_r5_protocol.py,tests.test_r5_protocol,2812,4c607848b060de388b4d1331b9e57e20d2b72cb02ebb8b2813c9efb92acba497,0,0,0,keep_in_place_logical_archive,,code/tests/test_r5_protocol.py
code/tests/test_r5_world_model.py,tests.test_r5_world_model,5425,a8036188aa94d4c190e7e0aa09eee9356ca1083fdf131e29fec9263162b65cd3,0,0,0,keep_in_place_logical_archive,,code/tests/test_r5_world_model.py
code/tests/test_r6_10k_gate_analysis.py,tests.test_r6_10k_gate_analysis,9046,9cf9e7b42945f80df0de2c20151b46fb3060ef0d61ef3aa00e48a47d652219f8,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_10k_gate_analysis.py
code/tests/test_r6_airfogsim_joint_runtime.py,tests.test_r6_airfogsim_joint_runtime,9634,b7d21c6987bb4160f305a08883fc986b346c3ca7e0c287726f011b9e7de3d553,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_airfogsim_joint_runtime.py
code/tests/test_r6_cpu_paired_analysis.py,tests.test_r6_cpu_paired_analysis,2977,4202aa8b38aa1f3c6e5ebb3a2d1fd47c39388c4189b3144b51835a2acac7faa2,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_cpu_paired_analysis.py
code/tests/test_r6_cpu_paired_policy.py,tests.test_r6_cpu_paired_policy,3113,8ff172259b2f7840dfbe9f054fd9b45947c107349d6aa5e385bdcbb13d1e0503,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_cpu_paired_policy.py
code/tests/test_r6_cpu_preflight.py,tests.test_r6_cpu_preflight,6880,256b202400b9dd43c55d606a06bfa35ff6acc60f6df653a00f11bda0a34f87e5,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_cpu_preflight.py
code/tests/test_r6_gpu_training_launcher.py,tests.test_r6_gpu_training_launcher,2550,304157d517125aeb7b0ba9747889221cc0e4902846898433fa9504f90459d2eb,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_gpu_training_launcher.py
code/tests/test_r6_gpu_training_protocol.py,tests.test_r6_gpu_training_protocol,3099,7693dbd96500f5e68eee192c495db223b7e99a7645b3d502e810e3feb4a813e4,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_gpu_training_protocol.py
code/tests/test_r6_joint_action.py,tests.test_r6_joint_action,7335,9e307d84378e343b625ff313f69b196301f3a6f5cedca5fd3b94b8dc9c802e1a,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_joint_action.py
code/tests/test_r6_joint_policy.py,tests.test_r6_joint_policy,4058,2fea3b2123323067dd03c4ab72ca5f7c284012275ad9b3b8ad6b248f744df144,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_joint_policy.py
code/tests/test_r6_joint_policy_preflight.py,tests.test_r6_joint_policy_preflight,3204,ef31c24b80ce433fa57a6dd36a0ed0dec6f43a8c9d7a38eb7ab28e11d698431b,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_joint_policy_preflight.py
code/tests/test_r6_learning_policy.py,tests.test_r6_learning_policy,3838,8b0039dc62d72b1ca6bf570991748df2c28aab93ce11ddc7bf717e11fa554b5e,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_learning_policy.py
code/tests/test_r6_learning_policy_contract.py,tests.test_r6_learning_policy_contract,3029,8ab77f17f737f2252d12f6a2de767cad1e207650945fd205ad1b8274ad5b574e,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_learning_policy_contract.py
code/tests/test_r6_learning_policy_preflight.py,tests.test_r6_learning_policy_preflight,4614,ba8f28a9e8fac757c30e0ec0d419a483e5b7f0ed9475195a03baf35d911f732a,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_learning_policy_preflight.py
code/tests/test_r6_learning_policy_safety.py,tests.test_r6_learning_policy_safety,5598,a435748bc197ed4fc277e1458dd4883d8f3991db455697a978d76c26ff4c6f22,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_learning_policy_safety.py
code/tests/test_r6_learning_policy_training.py,tests.test_r6_learning_policy_training,4027,842669ef14273fc00ce901747d1ad2d546e3fcc7c6182e0196b6f37b88b5c09e,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_learning_policy_training.py
code/tests/test_r6_online_observation.py,tests.test_r6_online_observation,9674,9a7d5666f98cc09c09d8621775dd1b019fc1fd3164a40841b86150c220f8fdc8,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_online_observation.py
code/tests/test_r6_reward_protocol.py,tests.test_r6_reward_protocol,7498,2a88e9ff64ed21247d23b153f3f99e4205315220abce77f5228fe3e1f0aaaf00,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_reward_protocol.py
code/tests/test_r6_reward_surrogate.py,tests.test_r6_reward_surrogate,9225,d2d47a5befa2f85db31a675e89259750203678fbcef917d89f34198f1849fffe,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_reward_surrogate.py
code/tests/test_r6_rollout.py,tests.test_r6_rollout,4372,6038546b8252ba193305a00f39797ba77d3ef2d8bfe965faeb9c3538c15fb9c2,0,0,0,keep_in_place_logical_archive,,code/tests/test_r6_rollout.py
code/tests/test_v10_policy_bridge.py,tests.test_v10_policy_bridge,26572,cd18a33a0b7a01e20b73af5f3e3a8bd7427cc069ab07a3c1c8dca5aa9bc14aba,0,0,0,keep_in_place_logical_archive,,code/tests/test_v10_policy_bridge.py
code/tests/test_v11_adaptive_bridge.py,tests.test_v11_adaptive_bridge,3849,2a973befae1f74680b92bb896c95bb41670abf20eeec2c2e7cc51c3f0235c192,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_adaptive_bridge.py
code/tests/test_v11_adaptive_candidate_oracle.py,tests.test_v11_adaptive_candidate_oracle,3256,cf3733e618b87268d370e30f2041a278ac67fd633aaec85c48b6f82fa6a6311a,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_adaptive_candidate_oracle.py
code/tests/test_v11_adaptive_gate.py,tests.test_v11_adaptive_gate,3893,e32a85e49545da005cb04c61e58723b19cad0c0130385764b78d1d61dec864fa,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_adaptive_gate.py
code/tests/test_v11_base_policy_tournament.py,tests.test_v11_base_policy_tournament,1620,bc433a3c8c48555a17d24dedf487c43cd2de73af7579d2cbf4003bf7a747ea52,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_base_policy_tournament.py
code/tests/test_v11_benefit_identifiability.py,tests.test_v11_benefit_identifiability,29646,d8e8ed6064ad3ec8e4eb86ba238016d230791715cd83dc53a4be2f98d8407318,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_benefit_identifiability.py
code/tests/test_v11_branch_template_value_selector.py,tests.test_v11_branch_template_value_selector,4715,7ec0ec8b78ec843ae2b8fd0695001281c40184d5b8c37f283a41ccb05dcb6bd6,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_branch_template_value_selector.py
code/tests/test_v11_bridge_calibration_sweep.py,tests.test_v11_bridge_calibration_sweep,4561,f2184c56297c800d2bda5c09ae4e243965ade72470dc9d5db13d3e5b83d251e2,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_bridge_calibration_sweep.py
code/tests/test_v11_bridge_operating_point_diagnosis.py,tests.test_v11_bridge_operating_point_diagnosis,3807,ca825816b66554453673aac5a6224be4c9a9a1796788ad389a2bc7d759b7bba9,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_bridge_operating_point_diagnosis.py
code/tests/test_v11_bridge_proxy_selector.py,tests.test_v11_bridge_proxy_selector,3015,ea81fa58e9ccce0e6cc3eee1d98cf7444ae57c7c0e875acbb422a43613999ab9,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_bridge_proxy_selector.py
code/tests/test_v11_candidate_subgroup_diagnosis.py,tests.test_v11_candidate_subgroup_diagnosis,2961,49932f77612c5d7270da94131f167a3b33232a5f0c5a7cc1c80fb54a6693162f,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_candidate_subgroup_diagnosis.py
code/tests/test_v11_cem_planner_refiner.py,tests.test_v11_cem_planner_refiner,1351,e523b0c42e502b85fe23edbc4374a3f109e7481255d29dc6d314f7e3e4bf48c9,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_cem_planner_refiner.py
code/tests/test_v11_counterfactual_value_attribution.py,tests.test_v11_counterfactual_value_attribution,2980,ef699a7f20001a6082990fc865b6500235d7e08040a9ea7b1254d6e7cd87ef35,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_counterfactual_value_attribution.py
code/tests/test_v11_coupled_token_analysis.py,tests.test_v11_coupled_token_analysis,3992,f2be668e29438413359d5222ebfb348b4406ad2f89500d10a4c477fb150f4c2f,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_coupled_token_analysis.py
code/tests/test_v11_crossfit.py,tests.test_v11_crossfit,18543,6108d701792a9cc4db9f3ab5241387e0a323b1d3c24afa8064debbb1ca644994,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_crossfit.py
code/tests/test_v11_diffusion_support_generator.py,tests.test_v11_diffusion_support_generator,1756,279eb493231fccc4dda23af4ab4faf86274348b8ea854417bd702fbb488e9946,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_diffusion_support_generator.py
code/tests/test_v11_foundation_phase0_2_audit.py,tests.test_v11_foundation_phase0_2_audit,4046,65eaccb09f1924e3a5d4ddbe5fea0074cc92e172c4fb279d38e1f7cd30cd1fea,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_foundation_phase0_2_audit.py
code/tests/test_v11_gnn_greedy_scheduler.py,tests.test_v11_gnn_greedy_scheduler,1660,aeb666e8e91d2570b3f5efbef75f748bf297eaa9d2659e9cd04c42eefc7a781d,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_gnn_greedy_scheduler.py
code/tests/test_v11_gpu_candidate_batch_summary.py,tests.test_v11_gpu_candidate_batch_summary,1767,99a5d97d40241582592bf09e7041e0b76d4d0277d153da5064b00cf27ad6c8b1,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_gpu_candidate_batch_summary.py
code/tests/test_v11_gpu_handoff.py,tests.test_v11_gpu_handoff,5315,0fe6b98a58da79ba0a6e3a500ad6007acb5a366fd3364be17fa9e7ecb67d6907,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_gpu_handoff.py
code/tests/test_v11_graph_support_generator.py,tests.test_v11_graph_support_generator,57242,a70bc805f502f991cfacfa10389e60f231e147f7c15ff91bd25699c2736c5514,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_graph_support_generator.py
code/tests/test_v11_interaction_selector.py,tests.test_v11_interaction_selector,9766,cdc2d2f831a63dcc7d85d06398f6537ebdb55d6a3a9d97978f86627943a6cbb1,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_interaction_selector.py
code/tests/test_v11_learned_point_selector.py,tests.test_v11_learned_point_selector,2151,39939814293e883048d8988ebc199a90aa367c48eb7508059ff5609e2e1015fa,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_learned_point_selector.py
code/tests/test_v11_objective_aligned_selector.py,tests.test_v11_objective_aligned_selector,16990,08d780548ac3b917328be88dfb39d9afe01fc734a479278d11e8bd4f6c921cb4,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_objective_aligned_selector.py
code/tests/test_v11_phase_selector.py,tests.test_v11_phase_selector,3921,1ac0b96eed4ac23a771188436d77d0b223c49a76bf51f96827ecba42d1a835a1,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_phase_selector.py
code/tests/test_v11_physical_benefit.py,tests.test_v11_physical_benefit,19882,abf73b092839ca4c76b88830dcaa0e1370c3cdf61f42611f68f9b75c67f519e2,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_physical_benefit.py
code/tests/test_v11_pointer_support_generator.py,tests.test_v11_pointer_support_generator,613,88ee931afce1e7ab78d69fc81f20421606cb5a7a7c576f392dc1f015c75e5097,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_pointer_support_generator.py
code/tests/test_v11_policy_action_proxy.py,tests.test_v11_policy_action_proxy,8484,1e094528ce166a410e6e2a3000b2373c42349137f35e69942b1ce307847f3131,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_policy_action_proxy.py
code/tests/test_v11_rb_shrink_sweep.py,tests.test_v11_rb_shrink_sweep,1842,059b50e69a11bbfe389d23439847f4213ef2b6dbc7cc9262ff22ca3b5e18dee7,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rb_shrink_sweep.py
code/tests/test_v11_rb_total_conditional_scale.py,tests.test_v11_rb_total_conditional_scale,2506,2a8a1bb92d0e3093532c375587a27c740c1cfcd0ae06102a3af0ea6816a60827,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rb_total_conditional_scale.py
code/tests/test_v11_rb_total_repair.py,tests.test_v11_rb_total_repair,3069,6d2bdf56cca118f6c72317b7f7fd46ebe14680f080d35a915de10484c26476d2,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rb_total_repair.py
code/tests/test_v11_rb_total_risk_controlled_scale.py,tests.test_v11_rb_total_risk_controlled_scale,1523,3b7acff938c2ca21e9931407a770df1438dafece7fa2264640436d3e3a5a6851,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rb_total_risk_controlled_scale.py
code/tests/test_v11_rb_total_value_head.py,tests.test_v11_rb_total_value_head,12945,01f0863f2ae336e36cb62acf9f0d0d8a724eb76aaa2afe52f911370d2ec15ea4,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rb_total_value_head.py
code/tests/test_v11_rb_total_value_reconstruction.py,tests.test_v11_rb_total_value_reconstruction,8169,4e44c958d9170a3a542e768bffdbd86c4d02d505bfd6eb47b6dcce88ac0e0c5e,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rb_total_value_reconstruction.py
code/tests/test_v11_repair_benefit_shortlist.py,tests.test_v11_repair_benefit_shortlist,2581,cf3200201585b643a05b01a618b1e6b08312f7bf16fe304df0806832c8686b93,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_repair_benefit_shortlist.py
code/tests/test_v11_retrieval_action_generator.py,tests.test_v11_retrieval_action_generator,3516,353071fa16b737ab3995252edf8fd2c3c54f070ab445c83eb8749e838a4bb709,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_retrieval_action_generator.py
code/tests/test_v11_rollout_reward_template_selector.py,tests.test_v11_rollout_reward_template_selector,13875,e71048492c6119037add0208c1d86babc2af54c80e6376b47829a7052ef6c4e0,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rollout_reward_template_selector.py
code/tests/test_v11_rollout_value_calibrator.py,tests.test_v11_rollout_value_calibrator,3837,101212ea4fd7519d356c7ccc0de4f921e6f61b37a16de0e50b2a6b238c9af71f,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rollout_value_calibrator.py
code/tests/test_v11_rollout_value_calibrator_training.py,tests.test_v11_rollout_value_calibrator_training,6654,19ba136b953f1e7c7bba95ad884a908a0c4cb6e9be54f676ef7c7e042a3d24cc,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_rollout_value_calibrator_training.py
code/tests/test_v11_scheduler_pattern_generation.py,tests.test_v11_scheduler_pattern_generation,3623,14c17e0db4b72ba7fd113379c658190247bc91ba47d990a60e51eeffef51759c,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_scheduler_pattern_generation.py
code/tests/test_v11_scheduler_ranked_allocation.py,tests.test_v11_scheduler_ranked_allocation,12677,2708485134a4c0b1fa79afb6bf72ef8c0cb5239e4d4eb6aa89a6b1a1d68157c1,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_scheduler_ranked_allocation.py
code/tests/test_v11_schema6_interactions.py,tests.test_v11_schema6_interactions,17244,53a353fb6a5e57c54b5d0c15da42d29009429d28084c134f9f77bb74a84a8b60,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_schema6_interactions.py
code/tests/test_v11_selector_finalization.py,tests.test_v11_selector_finalization,69805,5aa487a128330fde0419a7c53ec0501677b18a5b96215764cbb91f51619fdab8,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_selector_finalization.py
code/tests/test_v11_strategy_selector.py,tests.test_v11_strategy_selector,2128,10d404897254adb69c08f4ed819e944c3eac3566cf91b7963e7a240c3fd33a88,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_strategy_selector.py
code/tests/test_v11_template_policy_selector.py,tests.test_v11_template_policy_selector,3695,b578b74540e9b662ded58f8fd6e2a1492ac930df863d68ff0e9539e05444856f,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_template_policy_selector.py
code/tests/test_v11_value_calibrator_drift_diagnosis.py,tests.test_v11_value_calibrator_drift_diagnosis,1378,6ac23f1ed9d18abe589c7415c3f403cafea0090326d6e8275eb384b4a7c73714,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_value_calibrator_drift_diagnosis.py
code/tests/test_v11_value_gap_audit.py,tests.test_v11_value_gap_audit,1687,7aede2b550beb4afadf620e68242e83d4c495609e8ce03f964448405f7f0b02d,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_value_gap_audit.py
code/tests/test_v11_world_model_trust_phase2.py,tests.test_v11_world_model_trust_phase2,2020,c7367faa90367c079d0669e41a715849572c5407b887be369b5c735214adf248,0,0,0,keep_in_place_logical_archive,,code/tests/test_v11_world_model_trust_phase2.py
code/tests/test_v6_dual_graph_rollout.py,tests.test_v6_dual_graph_rollout,14288,0e7d5690802e164b2a554680f45e4a82a8bb33b71e1179cc5d2fb5839d9107b5,0,0,0,keep_in_place_logical_archive,,code/tests/test_v6_dual_graph_rollout.py
code/tests/test_v6_flat_baseline.py,tests.test_v6_flat_baseline,967,b6022ff347abd93335e490d50ceb0d85086eb18e85c5c4a6eb3df3353039d1df,0,0,0,keep_in_place_logical_archive,,code/tests/test_v6_flat_baseline.py
code/tests/test_v6_metrics.py,tests.test_v6_metrics,1770,1bb93f04e5468ae78b5e539c185f19bc32e2e54955e17924c8769700df2bc6db,0,0,0,keep_in_place_logical_archive,,code/tests/test_v6_metrics.py
code/tests/test_v7_action_policy.py,tests.test_v7_action_policy,38268,612c977a1f18e88d48e29b52e241eab6230691d330f895f0b070e3062dd50f39,0,0,0,keep_in_place_logical_archive,,code/tests/test_v7_action_policy.py
code/tests/test_v7_action_specialist.py,tests.test_v7_action_specialist,2076,56ddca8d8094cc6c59366b32937f29c599e69a308685a82f275a9bfceb27193c,0,0,0,keep_in_place_logical_archive,,code/tests/test_v7_action_specialist.py
code/tests/test_v7_active_rate_loss.py,tests.test_v7_active_rate_loss,9223,cc310b048af95b5ba3ba49c2308dbab3017d3965ddd382046b039c0fedacc7cc,0,0,0,keep_in_place_logical_archive,,code/tests/test_v7_active_rate_loss.py
code/tests/test_v7_active_rate_teacher.py,tests.test_v7_active_rate_teacher,1843,5bca3eb223b59ffed66e1554705782d6d1a8aa5e072830a4941beaf3a3b290c9,0,0,0,keep_in_place_logical_archive,,code/tests/test_v7_active_rate_teacher.py
code/tests/test_v7_activity_gated_rate_head.py,tests.test_v7_activity_gated_rate_head,5795,e2f962c4feed4eefdb21e1bfacf204733d7ee644e35c18006055223f3f3ddf07,0,0,0,keep_in_place_logical_archive,,code/tests/test_v7_activity_gated_rate_head.py
code/tests/test_v7_dual_graph_fusion.py,tests.test_v7_dual_graph_fusion,4259,8fdea9012dbdfb56ee2295e3decaeb0d5fd0cd0a686c419e5dee9080e451ec9e,0,0,0,keep_in_place_logical_archive,,code/tests/test_v7_dual_graph_fusion.py
code/tests/test_v8_active_rate_calibration.py,tests.test_v8_active_rate_calibration,3806,561db5b5a67f8a3dbb1265a45266e51e0fac8c7fcdad9372a4f3f3a32bc138a0,0,0,0,keep_in_place_logical_archive,,code/tests/test_v8_active_rate_calibration.py
code/tests/test_v8_active_rate_diagnosis.py,tests.test_v8_active_rate_diagnosis,7564,376737319638b4106aabc59d35fb822477835b55dc728ebc930d9b5298e55ad2,0,0,0,keep_in_place_logical_archive,,code/tests/test_v8_active_rate_diagnosis.py
code/tests/test_v8_graph_blocks.py,tests.test_v8_graph_blocks,24634,235293d3509700bdfd4f18f90b307d65e652548c3e30e1b865aaf4e552947b81,0,0,0,keep_in_place_logical_archive,,code/tests/test_v8_graph_blocks.py
code/tests/test_v8_training.py,tests.test_v8_training,102507,6aeb894dfabe746f4321e7978fd09aaebef67a4983c9c187553f8df47773c639,0,0,0,keep_in_place_logical_archive,,code/tests/test_v8_training.py
code/tests/test_v9_action_ablation.py,tests.test_v9_action_ablation,2534,f0fd7d9cbf6b2039f2e3f94e226740520149d69869b82936b80983e42eec3834,0,0,0,keep_in_place_logical_archive,,code/tests/test_v9_action_ablation.py
code/tests/test_v9_gate_calibration.py,tests.test_v9_gate_calibration,9033,1656c8372717f0ce0ba3c0c2170e0f8309d4238769e03a5a6cb3d55ab33c0e03,0,0,0,keep_in_place_logical_archive,,code/tests/test_v9_gate_calibration.py
