seed,time,task_id,task_node_id,current_node_id,assigned_to,rb_count,rb_indices
4,8.2,Task_16,vehicle_0,vehicle_0,vehicle_5,10,30 31 32 33 34 35 36 37 38 39
4,8.2,Task_12,UAV_0,UAV_0,UAV_1,10,40 41 42 43 44 45 46 47 48 49
4,8.3,Task_36,vehicle_1,vehicle_1,UAV_0,16,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
4,8.3,Task_37,vehicle_1,vehicle_1,UAV_0,16,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
4,8.3,Task_43,vehicle_4,vehicle_4,vehicle_2,16,32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
4,8.5,Task_34,vehicle_0,vehicle_0,vehicle_5,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,8.7,Task_25,UAV_0,UAV_0,UAV_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,9.2,Task_28,UAV_1,UAV_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,10.0,Task_40,vehicle_3,vehicle_3,RSU_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,10.1,Task_41,vehicle_3,vehicle_3,RSU_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,10.3,Task_47,vehicle_5,vehicle_5,vehicle_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,10.6,Task_29,UAV_1,UAV_1,UAV_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
4,10.6,Task_44,vehicle_4,vehicle_4,vehicle_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,10.8,Task_26,UAV_0,UAV_0,UAV_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,11.0,Task_30,UAV_1,UAV_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,11.1,Task_31,UAV_1,UAV_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,11.2,Task_45,vehicle_4,vehicle_4,vehicle_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,11.4,Task_32,UAV_1,UAV_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,11.8,Task_38,vehicle_1,vehicle_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,12.2,Task_33,UAV_1,UAV_1,UAV_0,7,0 1 2 3 4 5 6
4,12.2,Task_42,vehicle_3,vehicle_3,RSU_0,7,7 8 9 10 11 12 13
4,12.2,Task_39,vehicle_1,vehicle_1,UAV_0,7,14 15 16 17 18 19 20
4,12.2,Task_35,vehicle_0,vehicle_0,vehicle_5,7,21 22 23 24 25 26 27
4,12.2,Task_27,UAV_0,UAV_0,UAV_1,7,28 29 30 31 32 33 34
4,12.2,Task_46,vehicle_4,vehicle_4,vehicle_2,7,35 36 37 38 39 40 41
4,12.2,Task_48,vehicle_5,vehicle_5,vehicle_0,7,42 43 44 45 46 47 48
4,12.5,Task_58,vehicle_3,vehicle_3,RSU_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,12.7,Task_61,vehicle_4,vehicle_4,vehicle_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,13.0,Task_49,UAV_0,UAV_0,UAV_1,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
4,13.0,Task_68,vehicle_8,vehicle_8,RSU_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,13.3,Task_69,vehicle_8,vehicle_8,RSU_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,13.5,Task_51,UAV_1,UAV_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,13.7,Task_54,vehicle_1,vehicle_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,13.8,Task_55,vehicle_1,vehicle_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,14.0,Task_64,vehicle_5,vehicle_5,vehicle_6,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,14.2,Task_59,vehicle_3,vehicle_3,RSU_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,14.3,Task_62,vehicle_4,vehicle_4,UAV_1,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,15.5,Task_56,vehicle_1,vehicle_1,UAV_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
4,15.5,Task_65,vehicle_5,vehicle_5,vehicle_6,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,15.6,Task_70,vehicle_8,vehicle_8,RSU_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,16.0,Task_66,vehicle_5,vehicle_5,vehicle_6,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,16.2,Task_52,UAV_1,UAV_1,vehicle_4,6,0 1 2 3 4 5
4,16.2,Task_60,vehicle_3,vehicle_3,UAV_0,6,6 7 8 9 10 11
4,16.2,Task_57,vehicle_1,vehicle_1,UAV_0,6,12 13 14 15 16 17
4,16.2,Task_53,vehicle_0,vehicle_0,RSU_3,6,18 19 20 21 22 23
4,16.2,Task_50,UAV_0,UAV_0,vehicle_3,6,24 25 26 27 28 29
4,16.2,Task_63,vehicle_4,vehicle_4,UAV_1,6,30 31 32 33 34 35
4,16.2,Task_67,vehicle_5,vehicle_5,vehicle_6,6,36 37 38 39 40 41
4,16.2,Task_71,vehicle_8,vehicle_8,RSU_2,6,42 43 44 45 46 47
4,16.7,Task_79,vehicle_3,vehicle_3,UAV_0,16,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15
4,16.7,Task_72,UAV_0,UAV_0,vehicle_3,16,16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
4,16.7,Task_86,vehicle_8,vehicle_8,RSU_2,16,32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47
4,17.0,Task_77,vehicle_1,vehicle_1,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,17.5,Task_80,vehicle_3,vehicle_3,UAV_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
4,17.5,Task_78,vehicle_1,vehicle_1,UAV_0,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,17.6,Task_87,vehicle_8,vehicle_8,RSU_2,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,18.1,Task_81,vehicle_3,vehicle_3,UAV_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,18.2,Task_89,vehicle_10,vehicle_10,RSU_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,18.7,Task_82,vehicle_3,vehicle_3,UAV_0,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
4,18.7,Task_83,vehicle_3,vehicle_3,UAV_0,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,18.8,Task_90,vehicle_10,vehicle_10,RSU_0,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,19.4,Task_73,UAV_0,UAV_0,vehicle_3,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,19.5,Task_85,vehicle_5,vehicle_5,vehicle_6,25,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
4,19.5,Task_88,vehicle_8,vehicle_8,RSU_2,25,25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,19.7,Task_75,UAV_1,UAV_1,vehicle_4,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
4,19.9,Task_74,UAV_0,UAV_0,vehicle_3,50,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49
