seed,time,uav_id,current_x,current_y,current_z,target_source,target_x,target_y,target_z,angle,phi,speed
3,2.0,UAV_1,497.2861574302216,521.2249342192947,105.92135157871249,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990454,15.022445563669404
3,2.1,UAV_0,198.32907888014054,433.2523267146176,136.48208664020208,nearest_mission,703.0933282704333,77.96344778470177,100.0,-0.613319178644329,-0.05903403905036114,17.38307950553908
3,2.1,UAV_1,497.77367273392184,522.6453378458295,105.88235063617338,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.02596469722599043,21.91243011715073
3,2.2,UAV_0,199.74809016377796,432.2535259303675,136.37952689541902,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858137,-0.13619830294016183,16.008079467311788
3,2.2,UAV_1,498.484784981132,524.7172039126878,105.82546206738019,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.025964697225990457,17.543206826578338
3,2.3,UAV_0,199.3342377741562,433.7845613875694,136.16217301182652,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858137,-0.13619830294016189,25.44546824888242
3,2.3,UAV_1,499.05410518719884,526.3759507852865,105.77991677993047,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990426,10.538424100186601
3,2.4,UAV_0,198.67640321871517,436.21820211216067,135.81668051505216,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858137,-0.1361983029401619,21.385160041411645
3,2.4,UAV_1,499.39610296671816,527.3723808103729,105.75255715522476,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990443,24.70346363357019
3,2.5,UAV_0,198.12353867280547,438.263509192763,135.52631791435795,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858137,-0.13619830294016189,18.76861465122774
3,2.5,UAV_1,500.19779111561013,529.7081449297618,105.68842256664489,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.025964697225990447,27.11070387969773
3,2.6,UAV_0,197.63831894115927,440.0585661558588,135.27148214268243,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,26.144528363339074
3,2.6,UAV_1,501.0776001306884,532.2715186458073,105.61803835391966,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.025964697225990475,22.838745129933063
3,2.7,UAV_0,196.96241178060353,442.55906598270116,134.91649797446476,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,26.1251568227011
3,2.7,UAV_1,501.81877357817814,534.4309697332199,105.5587449064778,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990475,16.905656097751965
3,2.8,UAV_0,196.2870054270559,445.0577130878827,134.56177682840396,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016197,12.593782755922136
3,2.8,UAV_1,502.36740369514655,536.0294348518601,105.51485481419823,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.02596469722599045,15.838857817411068
3,2.9,UAV_0,195.9614218929063,446.2622003581381,134.39078145093163,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016189,18.1904423289812
3,2.9,UAV_1,502.8814135843083,537.5270319633736,105.47373432013462,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.02596469722599048,28.412247659752612
3,3.0,UAV_0,195.49114948818107,448.00196009913174,134.14379596509974,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,13.119957178767184
3,3.0,UAV_1,503.8034608959757,540.2134693641865,105.39997106809366,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990496,10.093235891662912
3,3.1,UAV_0,195.15196291422288,449.2567714385357,133.96565631685553,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,16.82137428070666
3,3.1,UAV_1,504.1310112232635,541.1678059136668,105.37376723121665,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.02596469722599051,14.549326727022398
3,3.2,UAV_0,194.71708464184752,450.86559156684746,133.73725971033315,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,11.361352482137246
3,3.2,UAV_1,504.60317265715895,542.5434751653286,105.33599458938825,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990534,21.773554380381725
3,3.3,UAV_0,194.42336278197865,451.95220745524557,133.5829979770691,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,15.740223544835494
3,3.3,UAV_1,505.30977804516965,544.6022102410104,105.27946656672628,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.025964697225990523,26.203837580164365
3,3.4,UAV_0,194.01643519641087,453.4576247915748,133.36928097728347,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,21.53906808038903
3,3.4,UAV_1,506.16015701854406,547.0798378529892,105.21143674032842,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.02596469722599055,10.262889933742258
3,3.5,UAV_0,193.45959170912704,455.517651855627,133.0768286499574,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,24.905965346219233
3,3.5,UAV_1,506.49321303673264,548.050215546743,105.18479245136132,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990537,13.436431810734742
3,3.6,UAV_0,192.8157047709458,457.8996937563289,132.73866139487382,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016197,15.997761374569864
3,3.6,UAV_1,506.9292582936181,549.3206582580024,105.14990908282056,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.025964697225990527,23.257922086096563
3,3.7,UAV_0,192.40211913208242,459.4297423764857,132.52144760788275,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.136198302940162,20.4992827083165
3,3.7,UAV_1,507.68403506423005,551.519743402744,105.0895273773909,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.02596469722599053,18.275008954591545
3,3.8,UAV_0,191.8721569244552,461.390322890702,132.24311323825324,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.136198302940162,28.780849265021796
3,3.8,UAV_1,508.2771040490942,553.2476836960898,105.04208220136289,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.02596469722599056,22.24327819251825
3,3.9,UAV_0,191.12809369888248,464.14296419305873,131.85233373384006,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016197,14.965172897068575
3,3.9,UAV_1,508.9989531300148,555.3508321399812,104.98433469207815,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737722,-0.025964697225990593,22.361781973729457
3,4.0,UAV_0,190.74120328037844,465.5742545845985,131.64914018682816,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,12.492524690901234
3,4.0,UAV_1,509.7246479500757,557.4651853640715,104.92627952588481,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737722,-0.025964697225990596,11.368333769263765
3,4.1,UAV_0,190.4182375425899,466.76905738969424,131.47951966720322,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016186,29.49385062351988
3,4.1,UAV_1,510.0935783393787,558.5400850829676,104.89676530796196,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737722,-0.025964697225990593,27.08897869478453
3,4.2,UAV_0,189.6557412928296,469.58989115468347,131.07905920046144,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016186,17.79272073307829
3,4.2,UAV_1,510.9726823187771,561.1014046373716,104.82643749768364,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.240171565573772,-0.025964697225990627,16.08236437452355
3,4.3,UAV_0,189.1957510729976,471.2916122373442,130.83747388356517,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016186,10.859231110405112
3,4.3,UAV_1,511.4945945945803,562.6220258028144,104.78468481725587,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.240171565573772,-0.02596469722599065,19.216356963580083
3,4.4,UAV_0,188.91501041615163,472.3302045245658,130.6900298344839,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016189,23.005423662457144
3,4.4,UAV_1,512.1182126374221,564.4389725179262,104.73479573424531,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737722,-0.02596469722599062,20.826473292747835
3,4.5,UAV_0,188.3202576491873,474.5304759192134,130.3776676809266,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016186,20.716747681810077
3,4.5,UAV_1,512.7940829149536,566.4081590972733,104.68072650265849,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737722,-0.02596469722599063,23.903382955476946
3,4.6,UAV_0,187.78467338058002,476.5118550923693,130.0963806237726,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.1361983029401618,11.431619942655761
3,4.6,UAV_1,513.5698064781786,568.6682739162959,104.61866906592587,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.02596469722599065,18.497770909136676
3,4.7,UAV_0,187.48913491575817,477.6051914604952,129.94116481569498,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016178,18.51710112845389
3,4.7,UAV_1,514.1701046363131,570.4172768180398,104.5706455602143,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.02596469722599066,27.59338573039985
3,4.8,UAV_0,187.010417492689,479.3761933130376,129.68974403462232,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016178,28.781239362541093
3,4.8,UAV_1,515.0655778645208,573.0262891119249,104.49900821949176,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.02596469722599066,24.630549648745298
3,4.9,UAV_0,186.2663441820345,482.1288719248751,129.2989592335581,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016172,20.63942657457787
3,4.9,UAV_1,515.8648997752856,575.3551590616509,104.43506292859449,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737722,-0.025964697225990627,26.23241597231608
3,5.0,UAV_0,185.73275887433076,484.1028559975129,129.01872202394983,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016175,10.50934893547643
3,5.0,UAV_1,516.7162061877691,577.8354888203394,104.36695890760392,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.025964697225990676,12.301933567752654
3,5.1,UAV_0,185.46106362324227,485.1079850565719,128.87602859156033,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016172,19.63842240515082
3,5.1,UAV_1,517.1154341865637,578.9986623515043,104.33502089843209,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990693,23.926984362663525
3,5.2,UAV_0,184.95335699563782,486.98623166867736,128.60938277773204,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016175,15.689896431427659
3,5.2,UAV_1,517.8919236734955,581.2610087329058,104.27290218824558,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.02596469722599065,15.987642228416687
3,5.3,UAV_0,184.54773050282066,488.48683564839854,128.39634910748455,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401618,11.775703435580322
3,5.3,UAV_1,518.4107619827045,582.7726737214549,104.23139542336875,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990634,29.924907798680444
3,5.4,UAV_0,184.2432965439411,489.613080650504,128.2364614158359,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401618,21.272746847767493
3,5.4,UAV_1,519.3818988360114,585.602136300022,104.15370503636767,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.0259646972259906,20.580137329572132
3,5.5,UAV_0,183.69333818480476,491.647636373601,127.94762513466401,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016183,13.608444009432096
3,5.5,UAV_1,520.0497749057163,587.5480312991828,104.10027533678677,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.025964697225990624,11.54675517113895
3,5.6,UAV_0,183.34152289779064,492.94916728730817,127.76285292878254,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016186,29.96699350770897
3,5.6,UAV_1,520.4244955083074,588.6398011345457,104.07029790514729,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990586,22.919457592065047
3,5.7,UAV_0,182.56679461772,495.815253109766,127.35596824084779,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016186,19.08282184838965
3,5.7,UAV_1,521.1682882736919,590.8068837539503,104.01079491378766,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.02596469722599059,24.00226723455538
3,5.8,UAV_0,182.07345177551284,497.64036129548,127.09686623881682,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016183,28.85247340704947
3,5.8,UAV_1,521.9472208749621,593.0763482882383,103.94848075586607,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990565,15.05792071930637
3,5.9,UAV_0,181.3275368710805,500.399852832511,126.7051142388922,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401618,21.989070683216994
3,5.9,UAV_1,522.435887434708,594.5001061648853,103.90938771350869,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.02596469722599057,28.775295667392683
3,6.0,UAV_0,180.75905959269159,502.50291878465526,126.40655188359237,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401618,26.872054449827818
3,6.0,UAV_1,523.3697165470784,597.220870513629,103.83468192422072,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737733,-0.025964697225990548,29.341824972722005
3,6.1,UAV_0,180.0643439042284,505.0730002397453,126.04168953975494,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016178,18.305420829480603
3,6.1,UAV_1,524.3219309286895,599.9952013922975,103.75850532401915,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737733,-0.025964697225990555,21.36809822263062
3,6.2,UAV_0,179.59109899257103,506.8237566878355,125.79314290327633,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401618,19.670024650784487
3,6.2,UAV_1,525.0153782672305,602.015599740818,103.70302993771014,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737735,-0.025964697225990513,23.972779142447393
3,6.3,UAV_0,179.08257536097184,508.70502578359935,125.52606800169688,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401618,21.904500701075712
3,6.3,UAV_1,525.7933539073908,604.282276114364,103.64079233612428,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737733,-0.025964697225990565,21.691478875972077
3,6.4,UAV_0,178.51628444661685,510.80000334253333,125.22865391743679,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401618,29.675082306142674
3,6.4,UAV_1,526.4972957434326,606.3332507795575,103.58447739608044,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.025964697225990596,27.7881826784618
3,6.5,UAV_0,177.7491028649851,513.6381703630597,124.82573273014896,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016186,16.44084311762387
3,6.5,UAV_1,527.399090611675,608.9606815320279,103.51233432780869,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737726,-0.025964697225990627,25.484091023177243
3,6.6,UAV_0,177.32406235806366,515.2105959504498,124.60250288496687,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401619,12.872202607753414
3,6.6,UAV_1,528.2261120391805,611.3702556026976,103.44617309158096,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737728,-0.025964697225990624,29.824358626835316
3,6.7,UAV_0,176.99128091355672,516.4417116907858,124.42772718917539,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.1361983029401619,11.447491028405567
3,6.7,UAV_1,529.1939858245773,614.1902110469085,103.3687437481268,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737724,-0.02596469722599058,28.951105684081064
3,6.8,UAV_0,176.6953321380054,517.5365659920952,124.27229588728217,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016189,25.662302186129754
3,6.8,UAV_1,530.1335204043642,616.9275986001916,103.29358152474296,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737722,-0.02596469722599061,27.637020343580673
3,6.9,UAV_0,176.03189183558737,519.9909450224231,123.92385927104289,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016186,10.91692707946825
3,6.9,UAV_1,531.0304096830815,619.5407366379538,103.22183090079804,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.240171565573772,-0.02596469722599058,28.217856769204364
3,7.0,UAV_0,175.7496595810318,521.0350554340739,123.77563183985953,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401618,27.80344682777273
3,7.0,UAV_1,531.9461485322792,622.208793973768,103.1485723221087,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737717,-0.02596469722599053,25.51601741591439
3,7.1,UAV_0,175.03086486659458,523.6942165790863,123.398123272538,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016178,12.749595073936245
3,7.1,UAV_1,532.7742060497466,624.6213867516004,103.08232819928283,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737722,-0.025964697225990468,22.43816192518686
3,7.2,UAV_0,174.70125316027887,524.9136059607433,123.2250123125874,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858137,-0.13619830294016172,23.502860644250447
3,7.2,UAV_1,533.5023795870758,626.7429618597432,103.02407473714058,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737717,-0.025964697225990475,10.735190644824504
3,7.3,UAV_0,174.0936402945112,527.1614529348603,122.90589607837626,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858137,-0.1361983029401617,24.681878190563225
3,7.3,UAV_1,533.8507629248826,627.7579965728879,102.99620427146237,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.240171565573772,-0.025964697225990534,16.732840837073876
3,7.4,UAV_0,173.4555466187286,529.5220628217149,122.57077142522654,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016172,10.587683369934846
3,7.4,UAV_1,534.3937847616321,629.340121647429,102.95276283835905,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737715,-0.02596469722599059,16.62939242068251
3,7.5,UAV_0,173.18182620947192,530.5346838973472,122.427014386576,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.1361983029401617,17.593513501569706
3,7.5,UAV_1,534.9334494428559,630.9124654579822,102.90958997575753,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737715,-0.025964697225990586,11.55932593496088
3,7.6,UAV_0,172.72698603833615,532.2173525174442,122.1881338579397,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016172,18.76838488685921
3,7.6,UAV_1,535.3085779976487,632.0054238853387,102.87957990817769,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737715,-0.025964697225990575,20.549675957674083
3,7.7,UAV_0,172.24177224672374,534.0123875055493,121.93330120594996,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016166,15.018567159310825
3,7.7,UAV_1,535.9754655209209,633.948438698119,102.82622929174008,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737708,-0.025964697225990638,20.55377050359361
3,7.8,UAV_0,171.8535014413303,535.4487846001681,121.72938268438484,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.8347959766858142,-0.13619830294016166,24.014048483107
3,7.8,UAV_1,536.6424859222781,635.8918406587741,102.77286804513245,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737706,-0.025964697225990586,23.568566556635385
3,7.9,UAV_0,171.23267297970753,537.7455223052549,121.40332566366352,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016166,23.456501002020737
3,7.9,UAV_1,537.4073438699364,638.1202978874848,102.71167985136545,nearest_mission,571.3035868889621,736.8789340670996,100.0,1.2401715655737704,-0.025964697225990638,20.72334610308416
3,8.0,UAV_0,170.62625863677067,539.9889353773425,121.0848388896135,nearest_mission,130.4796975768558,688.5100264930146,100.0,1.834795976685814,-0.13619830294016164,12.265921036434522
